,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass,Area1,Area2,Distance,Area1_mean_dist,Area2_mean_dist
600,2613094.4878,1267956.795,208.274,262.8448,239.320344359,31.0463443589,BC3,100.0,100.0,2.99997291662,299.997291662,299.997291662
601,2613096.7533,1267954.8285,208.259,262.746,239.320344359,31.0613443589,BC3,100.0,100.0,3.00004438626,300.004438626,300.004438626
602,2613099.0259,1267952.8701,208.244,262.746,239.320344359,31.0763443589,BC3,100.0,100.0,3.00002451681,300.002451681,300.002451681
603,2613101.3056,1267950.92,208.229,262.921,239.320344359,31.0913443589,BC3,100.0,100.0,3.00004441286,300.004441286,300.004441286
604,2613103.5924,1267948.9782,208.214,262.7625,239.320344359,31.1063443589,BC3,100.0,100.0,3.00001560821,300.001560821,300.001560821
605,2613105.8861,1267947.0446,208.199,262.8985,239.320344359,31.1213443589,BC3,100.0,100.0,3.00003759645,300.003759645,300.003759645
606,2613108.1868,1267945.1193,208.184,262.8985,239.566379701,31.382379701,BC3,100.0,100.0,3.00009888016,300.009888016,300.009888016
607,2613110.4945,1267943.2023,208.169,263.0583,239.566379701,31.397379701,BC3,100.0,100.0,2.99998153482,299.998153482,299.998153482
608,2613112.809,1267941.2937,208.154,263.0583,239.320344359,31.1663443589,BC3,100.0,100.0,3.00005788119,300.005788119,300.005788119
609,2613115.1305,1267939.3935,208.139,262.9003,239.320344359,31.1813443589,BC3,100.0,100.0,3.00001885513,300.001885513,300.001885513
610,2613117.4588,1267937.5017,208.124,262.9003,239.320344359,31.1963443589,BC3,100.0,100.0,3.0000187614,300.00187614,300.00187614
611,2613119.7939,1267935.6183,208.109,262.9003,239.320344359,31.2113443589,BC3,100.0,100.0,3.00005760102,300.005760102,300.005760102
612,2613122.1358,1267933.7433,208.094,262.8951,239.320344359,31.2263443589,BC3,100.0,100.0,3.00001094159,300.001094159,300.001094159
613,2613124.4845,1267931.8769,208.079,262.8951,239.320344359,31.2413443589,BC3,100.0,100.0,3.00004969311,300.004969311,300.004969311
614,2613126.8399,1267930.0189,208.064,262.5272,239.320344359,31.2563443589,BC3,100.0,100.0,3.00000362832,300.000362832,300.000362832
615,2613129.202,1267928.1695,208.049,262.5704,239.320344359,31.2713443589,BC3,100.0,100.0,3.00005854107,300.005854107,300.005854107
616,2613131.5708,1267926.3286,208.034,262.3905,239.256426599,31.2224265987,BC3,100.0,100.0,3.00001224178,300.001224178,300.001224178
617,2613133.9462,1267924.4963,208.019,262.6363,239.320344359,31.3013443589,BC3,100.0,100.0,3.00006590568,300.006590568,300.006590568
618,2613136.3282,1267922.6725,208.004,261.8797,239.320344359,31.3163443589,BC3,100.0,100.0,3.00011678107,300.011678107,300.011678107
619,2613138.7169,1267920.8574,207.989,261.8797,239.320344359,31.3313443589,BC3,100.0,100.0,6.00003732342,600.003732342,600.003732342
620,2613143.5137,1267917.2532,207.959,261.1158,239.320344359,31.3613443589,BC3,100.0,100.0,3.00000823671,300.000823671,300.000823671
621,2613145.9218,1267915.4641,207.944,258.9587,239.320344359,31.3763443589,BC3,100.0,100.0,3.00005705265,300.005705265,300.005705265
622,2613148.3364,1267913.6837,207.929,260.9368,239.320344359,31.3913443589,BC3,100.0,100.0,3.00000542665,300.000542665,300.000542665
623,2613150.7574,1267911.9121,207.914,258.2578,239.320344359,31.4063443589,BC3,100.0,100.0,3.00005202781,300.005202781,300.005202781
624,2613153.1848,1267910.1492,207.899,258.2578,239.256426599,31.3574265987,BC3,100.0,100.0,3.00002057356,300.002057356,300.002057356
625,2613155.6186,1267908.3952,207.884,257.9923,239.256426599,31.3724265987,BC3,100.0,100.0,2.99998284814,299.998284814,299.998284814
626,2613158.0586,1267906.6499,207.869,257.9923,239.256426599,31.3874265987,BC3,100.0,100.0,3.00008836692,300.008836692,300.008836692
627,2613160.505,1267904.9134,207.854,257.8036,239.320344359,31.4663443589,BC3,100.0,100.0,3.0000122532,300.00122532,300.00122532
628,2613162.9576,1267903.1858,207.839,257.8036,239.320344359,31.4813443589,BC3,100.0,100.0,3.00005731614,300.005731614,300.005731614
629,2613165.4165,1267901.4671,207.824,257.7863,239.320344359,31.4963443589,BC3,100.0,100.0,3.00005984123,300.005984123,300.005984123
630,2613167.8816,1267899.7573,207.809,257.7454,239.320344359,31.5113443589,BC3,100.0,100.0,3.00001920833,300.001920833,300.001920833
631,2613170.3528,1267898.0564,207.794,257.8284,239.320344359,31.5263443589,BC3,100.0,100.0,3.00001738143,300.001738143,300.001738143
632,2613172.8301,1267896.3644,207.779,257.8284,239.320344359,31.5413443589,BC3,100.0,100.0,3.00002494338,300.002494338,300.002494338
633,2613175.3136,1267894.6815,207.764,257.8825,239.256426599,31.4924265987,BC3,100.0,100.0,3.00001854166,300.001854166,300.001854166
634,2613177.8031,1267893.0075,207.749,257.8825,239.256426599,31.5074265987,BC3,100.0,100.0,3.00007822569,300.007822569,300.007822569
635,2613180.2987,1267891.3425,207.734,257.89,239.256426599,31.5224265987,BC3,100.0,100.0,3.00001054144,300.001054144,300.001054144
636,2613182.8002,1267889.6865,207.719,257.8768,239.256426599,31.5374265987,BC3,100.0,100.0,3.00000530988,300.000530988,300.000530988
637,2613185.3077,1267888.0396,207.705,257.9996,239.256426599,31.5514265987,BC3,100.0,100.0,3.00004934817,300.004934817,300.004934817
638,2613187.8212,1267886.4018,207.69,257.9996,239.256426599,31.5664265987,BC3,100.0,100.0,3.00009846518,300.009846518,300.009846518
639,2613190.3406,1267884.773,207.675,257.92,239.256426599,31.5814265987,BC3,100.0,100.0,2.99999403301,299.999403301,299.999403301
640,2613192.8658,1267883.1534,207.66,257.92,239.320344359,31.6603443589,BC3,100.0,100.0,3.00006707611,300.006707611,300.006707611
641,2613195.3969,1267881.5429,207.645,258.169,239.256426599,31.6114265987,BC3,100.0,100.0,1.02664173421,102.664173421,102.664173421
642,2613196.2644,1267880.9939,207.639,258.169,239.256426599,31.6174265987,BC3,100.0,100.0,1.97376172318,197.376172318,197.376172318
643,2613197.9341,1267879.9414,207.63,258.1832,239.256426599,31.6264265987,BC3,100.0,100.0,2.99999175659,299.999175659,299.999175659
644,2613200.4766,1267878.3491,207.615,258.2271,239.256426599,31.6414265987,BC3,100.0,100.0,3.00003236125,300.003236125,300.003236125
645,2613203.0247,1267876.7657,207.6,258.2271,239.256426599,31.6564265987,BC3,100.0,100.0,3.00007718595,300.007718595,300.007718595
646,2613205.5783,1267875.1911,207.585,258.2544,239.256426599,31.6714265987,BC3,100.0,100.0,3.0000255215,300.00255215,300.00255215
647,2613208.137,1267873.6249,207.57,258.4418,239.256426599,31.6864265987,BC3,100.0,100.0,3.00003958303,300.003958303,300.003958303
648,2613210.7009,1267872.0672,207.555,258.4499,239.256426599,31.7014265987,BC3,100.0,100.0,2.99998478162,299.998478162,299.998478162
649,2613213.2697,1267870.5177,207.54,258.4499,239.256426599,31.7164265987,BC3,100.0,100.0,0.401997711363,40.1997711363,40.1997711363
650,2613213.6143,1267870.3107,207.538,258.4499,239.256426599,31.7184265987,BC3,100.0,100.0,2.59806583073,259.806583073,259.806583073
651,2613215.8434,1267868.9762,207.525,258.3028,239.160172179,31.6351721794,BC3,100.0,100.0,3.00004525297,300.004525297,300.004525297
652,2613218.4218,1267867.4426,207.511,258.3028,239.160172179,31.6491721794,BC3,100.0,100.0,3.00004073447,300.004073447,300.004073447
653,2613221.0047,1267865.9166,207.497,258.3728,239.160172179,31.6631721794,BC3,100.0,100.0,3.0000577196,300.00577196,300.00577196
654,2613223.5921,1267864.3982,207.484,258.4262,239.160172179,31.6761721794,BC3,100.0,100.0,2.9999929616,299.99929616,299.99929616
655,2613226.1837,1267862.8871,207.472,258.2936,239.27344812,31.8014481196,BC3,100.0,100.0,3.00005627299,300.005627299,300.005627299
656,2613228.7795,1267861.3831,207.46,258.2936,239.27344812,31.8134481196,BC3,100.0,100.0,2.99996510806,299.996510806,299.996510806
657,2613231.3793,1267859.8862,207.449,258.2683,239.27344812,31.8244481196,BC3,100.0,100.0,3.00000828826,300.000828826,300.000828826
658,2613233.983,1267858.396,207.439,258.2683,239.27344812,31.8344481196,BC3,100.0,100.0,3.00003753466,300.003753466,300.003753466
659,2613236.5905,1267856.9124,207.429,258.4685,239.150201827,31.7212018271,BC3,100.0,100.0,3.00004830809,300.004830809,300.004830809
660,2613239.2017,1267855.4353,207.419,258.4685,239.150201827,31.7312018271,BC3,100.0,100.0,2.99996016141,299.996016141,299.996016141
661,2613241.8163,1267853.9644,207.41,258.0211,239.150201827,31.7402018271,BC3,100.0,100.0,3.00002510828,300.002510828,300.002510828
662,2613244.4344,1267852.4996,207.402,258.0211,239.150201827,31.7482018271,BC3,100.0,100.0,2.9999906148,299.99906148,299.99906148
663,2613247.0557,1267851.0406,207.395,258.105,239.150201827,31.7552018271,BC3,100.0,100.0,2.99997324808,299.997324808,299.997324808
664,2613249.6802,1267849.5874,207.388,258.0523,239.150201827,31.7622018271,BC3,100.0,100.0,3.00007376595,300.007376595,300.007376595
665,2613252.3078,1267848.1396,207.382,258.0827,239.150201827,31.7682018271,BC3,100.0,100.0,3.00001400164,300.001400164,300.001400164
666,2613254.9383,1267846.6972,207.376,258.0827,239.150201827,31.7742018271,BC3,100.0,100.0,2.99993308767,299.993308767,299.993308767
667,2613257.5715,1267845.2599,207.371,258.3826,239.111111111,31.7401111111,BC3,100.0,100.0,3.00004845958,300.004845958,300.004845958
668,2613260.2075,1267843.8275,207.366,258.0776,239.111111111,31.7451111111,BC3,100.0,100.0,3.00004461974,300.004461974,300.004461974
669,2613262.8461,1267842.3999,207.362,258.0776,239.168053245,31.8060532446,BC3,100.0,100.0,2.99996983312,299.996983312,299.996983312
670,2613265.4871,1267840.9769,207.359,259.8011,239.168053245,31.8090532446,BC3,100.0,100.0,2.99995892973,299.995892973,299.995892973
671,2613268.1304,1267839.5582,207.356,258.9315,239.168053245,31.8120532446,BC3,100.0,100.0,3.00009045518,300.009045518,300.009045518
672,2613270.7761,1267838.1437,207.354,259.8292,239.168053245,31.8140532446,BC3,100.0,100.0,2.99997158994,299.997158994,299.997158994
673,2613273.4238,1267836.7332,207.352,259.8292,239.168053245,31.8160532446,BC3,100.0,100.0,2.99999409974,299.999409974,299.999409974
674,2613276.0736,1267835.3266,207.351,259.8994,239.168053245,31.8170532446,BC3,100.0,100.0,2.99994536156,299.994536156,299.994536156
675,2613278.7252,1267833.9235,207.351,259.8751,239.125,31.774,BC3,100.0,100.0,3.00003705602,300.003705602,300.003705602
676,2613281.3787,1267832.5238,207.351,259.8802,239.125,31.774,BC3,100.0,100.0,3.00000350033,300.000350033,300.000350033
677,2613284.0339,1267831.1274,207.352,259.8802,239.125,31.773,BC3,100.0,100.0,5.99999141671,599.999141671,599.999141671
678,2613289.3489,1267828.3434,207.356,259.7826,239.125,31.769,BC3,100.0,100.0,3.0000457494,300.00457494,300.00457494
679,2613292.0086,1267826.9555,207.358,259.843,239.125,31.767,BC3,100.0,100.0,2.99995632804,299.995632804,299.995632804
680,2613294.6695,1267825.5701,207.362,259.843,239.125,31.763,BC3,100.0,100.0,3.00000577518,300.000577518,300.000577518
681,2613297.3316,1267824.1869,207.366,259.1831,239.125,31.759,BC3,100.0,100.0,2.99997184162,299.997184162,299.997184162
682,2613299.9947,1267822.8057,207.37,259.1831,239.0,31.63,BC3,100.0,100.0,3.000075854,300.0075854,300.0075854
683,2613302.6589,1267821.4264,207.375,259.7793,239.142857143,31.7678571429,BC3,100.0,100.0,3.00000712669,300.000712669,300.000712669
684,2613305.3239,1267820.0488,207.381,259.7239,239.142857143,31.7618571429,BC3,100.0,100.0,2.99994061588,299.994061588,299.994061588
685,2613307.9896,1267818.6727,207.387,259.7414,239.142857143,31.7558571429,BC3,100.0,100.0,2.99996883321,299.996883321,299.996883321
686,2613310.656,1267817.2979,207.394,259.8027,239.142857143,31.7488571429,BC3,100.0,100.0,6.0001230102,600.01230102,600.01230102
687,2613315.9905,1267814.5512,207.409,259.5131,239.142857143,31.7338571429,BC3,100.0,100.0,3.00002844652,300.002844652,300.002844652
688,2613318.6583,1267813.179,207.418,259.5131,239.0,31.582,BC3,100.0,100.0,2.99993192593,299.993192593,299.993192593
689,2613321.3263,1267811.8074,207.427,258.9171,239.0,31.573,BC3,100.0,100.0,3.00002153345,300.002153345,300.002153345
690,2613323.9945,1267810.436,207.437,258.9171,239.0,31.563,BC3,100.0,100.0,1.61669830503,161.669830503,161.669830503
691,2613325.4324,1267809.697,207.443,258.8519,239.0,31.557,BC3,100.0,100.0,1.38336996154,138.336996154,138.336996154
692,2613326.6628,1267809.0647,207.448,258.8519,239.0,31.552,BC3,100.0,100.0,2.99997932135,299.997932135,299.997932135
693,2613329.331,1267807.6934,207.459,258.8519,239.0,31.541,BC3,100.0,100.0,3.0000225549,300.00225549,300.00225549
694,2613331.9993,1267806.3222,207.47,258.9613,239.0,31.53,BC3,100.0,100.0,3.00007626238,300.007626238,300.007626238
695,2613334.6676,1267804.9509,207.483,259.078,239.0,31.517,BC3,100.0,100.0,2.99998732181,299.998732181,299.998732181
696,2613337.3358,1267803.5796,207.496,259.3083,239.0,31.504,BC3,100.0,100.0,3.00003055494,300.003055494,300.003055494
697,2613340.0041,1267802.2084,207.509,259.1869,239.0,31.491,BC3,100.0,100.0,2.99999182182,299.999182182,299.999182182
698,2613342.6723,1267800.8371,207.523,259.1869,239.166666667,31.6436666667,BC3,100.0,100.0,3.00008559546,300.008559546,300.008559546
699,2613345.3406,1267799.4658,207.538,259.0588,239.166666667,31.6286666667,BC3,100.0,100.0,3.00003988764,300.003988764,300.003988764
700,2613348.0089,1267798.0946,207.553,259.0588,239.166666667,31.6136666667,BC3,100.0,100.0,3.00000182183,300.000182183,300.000182183
701,2613350.6771,1267796.7233,207.569,259.1325,239.166666667,31.5976666667,BC3,100.0,100.0,3.00009076198,300.009076198,300.009076198
702,2613353.3454,1267795.352,207.585,259.1325,239.166666667,31.5816666667,BC3,100.0,100.0,3.00005638779,300.005638779,300.005638779
703,2613356.0137,1267793.9808,207.603,259.1495,239.166666667,31.5636666667,BC3,100.0,100.0,3.00000732183,300.000732183,300.000732183
704,2613358.6819,1267792.6095,207.62,259.1495,239.166666667,31.5466666667,BC3,100.0,100.0,3.00010209495,300.010209495,300.010209495
705,2613361.3502,1267791.2382,207.638,259.1824,239.0,31.362,BC3,100.0,100.0,3.00001932136,300.001932136,300.001932136
706,2613364.0184,1267789.8669,207.657,259.4056,239.0,31.343,BC3,100.0,100.0,3.00006905419,300.006905419,300.006905419
707,2613366.6867,1267788.4957,207.677,259.7665,239.0,31.323,BC3,100.0,100.0,3.00011476116,300.011476116,300.011476116
708,2613369.355,1267787.1244,207.697,259.7665,239.0,31.303,BC3,100.0,100.0,3.00003265499,300.003265499,300.003265499
709,2613372.0232,1267785.7531,207.718,259.7296,239.0,31.282,BC3,100.0,100.0,3.00007588747,300.007588747,300.007588747
710,2613374.6915,1267784.3819,207.739,259.7695,239.0,31.261,BC3,100.0,100.0,3.00012876059,300.012876059,300.012876059
711,2613377.3598,1267783.0106,207.761,259.6274,239.0,31.239,BC3,100.0,100.0,3.00003982116,300.003982116,300.003982116
712,2613380.028,1267781.6393,207.783,259.6855,239.0,31.217,BC3,100.0,100.0,3.00009055362,300.009055362,300.009055362
713,2613382.6963,1267780.2681,207.806,259.6855,239.0,31.194,BC3,100.0,100.0,3.00005515466,300.005515466,300.005515466
714,2613385.3645,1267778.8968,207.83,259.9187,239.0,31.17,BC3,100.0,100.0,3.00014409322,300.014409322,300.014409322
715,2613388.0328,1267777.5255,207.854,259.9187,239.0,31.146,BC3,100.0,100.0,3.0001065531,300.01065531,300.01065531
716,2613390.7011,1267776.1543,207.879,260.0566,239.0,31.121,BC3,100.0,100.0,3.00007182056,300.007182056,300.007182056
717,2613393.3693,1267774.783,207.905,260.0258,239.0,31.095,BC3,100.0,100.0,3.00016075904,300.016075904,300.016075904
718,2613396.0376,1267773.4117,207.931,260.0502,239.0,31.069,BC3,100.0,100.0,3.00011505289,300.011505289,300.011505289
719,2613398.7059,1267772.0405,207.957,260.0502,239.0,31.043,BC3,100.0,100.0,3.00008982049,300.008982049,300.008982049
720,2613401.3741,1267770.6692,207.985,259.9373,239.0,31.015,BC3,100.0,100.0,3.00017875802,300.017875802,300.017875802
721,2613404.0424,1267769.2979,208.013,257.8363,239.0,30.987,BC3,100.0,100.0,3.00004411273,300.004411273,300.004411273
722,2613406.7106,1267767.9267,208.041,257.3291,239.0,30.959,BC3,100.0,100.0,3.00018825744,300.018825744,300.018825744
723,2613409.3789,1267766.5554,208.07,257.3291,239.0,30.93,BC3,100.0,100.0,3.00019809014,300.019809014,300.019809014
724,2613412.0472,1267765.1841,208.1,257.3417,239.0,30.9,BC3,100.0,100.0,3.00006344613,300.006344613,300.006344613
725,2613414.7154,1267763.8129,208.13,259.0408,239.0,30.87,BC3,100.0,100.0,3.00020825612,300.020825612,300.020825612
726,2613417.3837,1267762.4416,208.161,260.0309,239.0,30.839,BC3,100.0,100.0,6.0003028671,600.03028671,600.03028671
727,2613422.7202,1267759.6991,208.225,260.3375,238.875,30.65,BC3,100.0,100.0,3.00021875537,300.021875537,300.021875537
728,2613425.3885,1267758.3278,208.257,260.4947,239.0,30.743,BC3,100.0,100.0,3.00015181799,300.015181799,300.015181799
729,2613428.0567,1267756.9565,208.291,260.4947,239.0,30.709,BC3,100.0,100.0,3.00019504875,300.019504875,300.019504875
730,2613430.725,1267755.5853,208.325,260.6397,239.0,30.675,BC3,100.0,100.0,6.000403987,600.0403987,600.0403987
731,2613436.0615,1267752.8427,208.394,260.84,239.0,30.606,BC3,100.0,100.0,3.00021838037,300.021838037,300.021838037
732,2613438.7298,1267751.4715,208.43,260.84,239.0,30.57,BC3,100.0,100.0,3.00026408506,300.026408506,300.026408506
733,2613441.3981,1267750.1002,208.466,260.5812,239.0,30.534,BC3,100.0,100.0,3.00018731599,300.018731599,300.018731599
734,2613444.0663,1267748.7289,208.503,260.9209,239.0,30.497,BC3,100.0,100.0,3.00028874945,300.028874945,300.028874945
735,2613446.7346,1267747.3576,208.541,260.5342,239.0,30.459,BC3,100.0,100.0,3.0001541091,300.01541091,300.01541091
736,2613449.4028,1267745.9864,208.579,260.5342,239.0,30.421,BC3,100.0,100.0,3.00028874945,300.028874945,300.028874945
737,2613452.0711,1267744.6151,208.617,260.3939,239.0,30.383,BC3,100.0,100.0,3.00031474684,300.031474684,300.031474684
738,2613454.7394,1267743.2438,208.657,260.3939,239.0,30.343,BC3,100.0,100.0,3.00018010817,300.018010817,300.018010817
739,2613457.4076,1267741.8726,208.697,259.9536,239.0,30.303,BC3,100.0,100.0,3.00031474684,300.031474684,300.031474684
740,2613460.0759,1267740.5013,208.737,259.9533,239.0,30.263,BC3,100.0,100.0,3.00032824539,300.032824539,300.032824539
741,2613462.7442,1267739.13,208.778,260.16,239.0,30.222,BC3,100.0,100.0,3.00020743922,300.020743922,300.020743922
742,2613465.4124,1267737.7588,208.82,260.7455,239.0,30.18,BC3,100.0,100.0,3.00034207718,300.034207718,300.034207718
743,2613468.0807,1267736.3875,208.862,260.7455,239.0,30.138,BC3,100.0,100.0,3.00026730993,300.026730993,300.026730993
744,2613470.7489,1267735.0162,208.905,260.5913,239.0,30.095,BC3,100.0,100.0,3.00032503738,300.032503738,300.032503738
745,2613473.4172,1267733.645,208.949,260.8447,239.0,30.051,BC3,100.0,100.0,3.00037074044,300.037074044,300.037074044
