	Xcoord	Ycoord	Zcoord	Felstiefe	DTM	Felsoberflache	delta_ZCoordFelstiefe
1727	2612349.2826	1269169.3536	261.462	21.85456	258.8674	236.2	239.60744
1728	2612679.277	1268587.6003	227.598	24.53113	263.0054	238.6	203.06687
1729	2612925.4819	1268159.1627	212.124	23.21962	262.8883	239.555555556	188.90438
1730	2613213.3028	1267870.4978	207.558	18.95213	258.4499	239.256426599	188.60587
1731	2614301.7036	1267298.0624	226.601	17.18899	257.7888	240.623635797	209.41201
1732	2614512.0958	1267106.47	237.276	20.61975	260.6504	240.0	216.65625
1733	2614493.215	1267128.6596	235.819	20.54517	260.5203	240.0	215.27383
1734	2614655.0383	1266847.5297	246.595	17.95348	261.2384	242.365280289	228.64152
1735	2614686.6274	1266434.7924	263.398	23.52107	267.2226	243.190720259	239.87693
1736	2614686.5894	1266434.4177	263.416	23.52107	267.2226	243.190720259	239.89493
1737	2614693.9602	1266524.4275	259.036	23.24426	265.9281	242.320344359	235.79174
1738	2614642.2035	1266205.745	269.366	21.04166	269.2322	248.0	248.32434
1739	2614640.6511	1266200.5338	269.379	21.04166	269.3416	248.0	248.33734
1740	2614640.363	1266199.575	269.381	20.28897	269.3086	249.0	249.09203
1741	2612293.2297	1269257.4188	267.483	17.62555	254.0983	236.0	249.85745
1742	2612402.9719	1269070.8631	255.433	25.70772	262.5587	236.575120192	229.72528
1743	2612803.277	1268370.9252	218.237	24.46148	263.8342	239.305029062	193.77552
1744	2613083.7237	1267966.338	208.365	23.24219	262.7911	239.433620299	185.12281
1745	2613532.4608	1267703.3014	210.076	13.7621	247.0887	239.0	196.3139
1746	2614477.0723	1267146.5986	234.613	18.733	259.2693	240.0	215.88
1747	2614492.8834	1267129.0368	235.794	20.54517	260.5203	240.0	215.24883
1748	2614629.0438	1266915.4178	245.141	18.03767	260.318	242.275012083	227.10333
1749	2614696.1626	1266609.996	254.883	21.60614	264.1604	242.0	233.27686
1750	2614693.9915	1266524.9272	259.012	23.24426	265.9281	242.320344359	235.76774
1751	2614601.608	1266083.2343	269.319	17.0885	270.0794	256.0	252.2305
1752	2614601.7737	1266083.7066	269.32	17.0885	270.0794	256.0	252.2315
1753	2614601.4423	1266082.7619	269.317	17.0885	270.0794	256.0	252.2285
1754	2614558.633	1265960.7791	268.525	13.27609	269.381	256.0	255.24891
